region id,original country,city id,city,lat,lon,region,resources,neighbours,region link,zone_id,battle_start,current country,invader,invader allies,defender allies,battle url,invader points,defender points,war_type,div_1,epic_1,end_t_1,div_2,epic_2,end_t_2,div_3,epic_3,end_t_3,div_4,epic_4,end_t_4,div_air,epic_air,end_t_air
689,Colombia,736,Leticia,-4.21528,-69.94056,Amazonica,Fish,"Northern Low Amazon, North of Brazil, Andina, Orinoquia, Guayana",https://www.erepublik.com/en/main/region/Amazonica,,,Colombia,,,,,,,,,,,,,,,,,,,,,,
690,Colombia,737,Medellin,6.235925,-75.575137,Andina,Fish,"Amazonica, Orinoquia, Pacifica, Caribe e Insular, Venezuelan Andean, Zulian, Cundiboyacense",https://www.erepublik.com/en/main/region/Andina,6.0,1771150506.0,Lithuania,Colombia,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870078,36.0,54.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,48.33,0.0,,43.45,0.0,
691,Colombia,738,Cartagena,10.3873369,-75.5196631,Caribe e Insular,Fish,"Andina, Zulian, Southeast of Mexico, Pacifica",https://www.erepublik.com/en/main/region/Caribe-e-Insular,,,Colombia,,,,,,,,,,,,,,,,,,,,,,
692,Colombia,739,Villavicencio,4.15,-73.633333,Orinoquia,Fish,"Amazonica, Andina, Guayana, Llanos, Venezuelan Andean, Cundiboyacense",https://www.erepublik.com/en/main/region/Orinoquia,1.0,1771152322.0,Greece,Colombia,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870243,0.0,0.0,direct,50.0,0.0,,50.0,0.0,,15.060000000000002,0.0,,78.76,0.0,,0.0,0.0,
693,Colombia,740,Cali,3.420556,-76.522222,Pacifica,,"Andina, Caribe e Insular, Visayas",https://www.erepublik.com/en/main/region/Pacifica,,,Latvia,,,,,,,,,,,,,,,,,,,,,,
694,Colombia,741,Bogota,4.5980556,-74.0758333,Cundiboyacense,"Grain, Fruits, Cattle, Deer","Andina, Orinoquia",https://www.erepublik.com/en/main/region/Cundiboyacense,,,Colombia,,,,,,,,,,,,,,,,,,,,,,
695,North Macedonia,742,Skopje,41.9973462,21.4279956,Povardarie,"Fish, Oil, Sand, Magnesium","Eastern Macedonia, Macedonia, Western Macedonia, Kosovo",https://www.erepublik.com/en/main/region/Povardarie,,,Paraguay,,,,,,,,,,,,,,,,,,,,,,
696,North Macedonia,743,Tetovo,42.0,20.966667,Western Macedonia,"Grain, Saltpeter, Titanium, Wolfram","Povardarie, Macedonia, Kosovo, Tirana, Southeastern Albania",https://www.erepublik.com/en/main/region/Western-Macedonia,5.0,1771149309.0,North Macedonia,Paraguay,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870093,12.0,66.0,direct,50.0,0.0,1771154764.0,50.0,0.0,1771154764.0,7.950000000000003,0.0,1771154823.0,38.69,0.0,,39.95,0.0,1771155184.0
697,North Macedonia,744,Stip,41.745651,22.19697,Eastern Macedonia,"Fruits, Cattle","Povardarie, Southern Serbia, Sofia, Macedonia",https://www.erepublik.com/en/main/region/Eastern-Macedonia,,,Paraguay,,,,,,,,,,,,,,,,,,,,,,
698,Montenegro,745,Pljevlja,43.36,19.36,North Montenegrin Mountains,"Fish, Sand, Wood, Magnesium","East Srpska Republic, Western Serbia, Raska, Central Montenegro, Kosovo, Tirana",https://www.erepublik.com/en/main/region/North-Montenegrin-Mountains,,,Georgia,,,,,,,,,,,,,,,,,,,,,,
699,Montenegro,746,Podgorica,42.442575,19.268646,Central Montenegro,"Aluminum, Titanium, Wolfram","North Montenegrin Mountains, East Srpska Republic, Montenegrin Coast, Albanian Coast, Tirana",https://www.erepublik.com/en/main/region/Central-Montenegro,3.0,1771151288.0,Montenegro,Georgia,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870146,0.0,36.0,direct,16.36,0.0,,50.0,0.0,,50.0,0.0,,13.370000000000005,0.0,,47.47,0.0,
700,Montenegro,747,Bar,42.080952,19.1098709,Montenegrin Coast,Magnesium,"Central Montenegro, East Srpska Republic, South Dalmatia, Apulia, Albanian Coast",https://www.erepublik.com/en/main/region/Montenegrin-Coast,10.0,1771148884.0,Croatia,Montenegro,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870024,68.0,106.0,resistance,83.6,0.0,,41.7,0.0,1771154343.0,51.3,0.0,1771154583.0,59.0,0.0,,60.47,0.0,1771154943.0
701,Republic of China (Taiwan),748,Taipei,25.091075,121.5598345,Northern Taiwan,"Grain, Fruits, Cattle, Deer","Fujian, Jeollanam-do, Eastern Taiwan, Central Taiwan",https://www.erepublik.com/en/main/region/Northern-Taiwan,,,Republic of China (Taiwan),,,,,,,,,,,,,,,,,,,,,,
702,Republic of China (Taiwan),749,Taichung,24.2332076,120.9417368,Central Taiwan,"Fish, Iron","Northern Taiwan, Fujian, Eastern Taiwan, Southern Taiwan",https://www.erepublik.com/en/main/region/Central-Taiwan,4.0,1771152310.0,Republic of China (Taiwan),Indonesia,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870125,1.0,53.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,0.0,0.0,,43.68,0.0,
703,Republic of China (Taiwan),763,Taitung,22.9846118,120.9876321,Eastern Taiwan,,"Northern Taiwan, Central Taiwan, Kyushu, Hawaii, Southern Taiwan",https://www.erepublik.com/en/main/region/Eastern-Taiwan,,,Indonesia,,,,,,,,,,,,,,,,,,,,,,
704,Republic of China (Taiwan),750,Kaohsiung,23.0108714,120.6660044,Southern Taiwan,"Aluminum, Rubber","Central Taiwan, Eastern Taiwan, Guangdong, Hainan, Luzon",https://www.erepublik.com/en/main/region/Southern-Taiwan,,,Republic of China (Taiwan),,,,,,,,,,,,,,,,,,,,,,
705,Cyprus,751,Nicosia,35.1666667,33.3666667,Southern Cyprus,"Grain, Fruits, Cattle, Deer","Northern Cyprus, Aegean Islands, Nazareth North District, Sinai, Lower Egypt",https://www.erepublik.com/en/main/region/Southern-Cyprus,10.0,1771152063.0,Cyprus,Greece,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870030,49.0,113.0,direct,50.0,0.0,,40.0,0.0,,85.7,0.0,,23.700000000000003,0.0,,59.78,0.0,
706,Cyprus,752,Famagusta,35.2857023,33.8411288,Northern Cyprus,"Fish, Magnesium","Southern Cyprus, Mediterranean Coast of Turkey",https://www.erepublik.com/en/main/region/Northern-Cyprus,9.0,1771151464.0,North Korea,Cyprus,No Allies,Croatia,https://www.erepublik.com/en/military/battlefield/870039,28.0,116.0,direct,50.0,0.0,,99.69,0.0,,23.400000000000006,0.0,,100.0,0.0,,18.22,0.0,
707,Belarus,753,Brest,52.1333333,23.6666667,Brestskaya,,"Hrodzienskaya, Minskaya, Homelskaya, Volhynia, Little Poland, Mazovia",https://www.erepublik.com/en/main/region/Brestskaya,,,Belarus,,,,,,,,,,,,,,,,,,,,,,
708,Belarus,754,Gomel,52.4452778,30.9841667,Homelskaya,Magnesium,"Brestskaya, Minskaya, Mahilyowskaya, Moscow and Central Russia, Siveria, Polisia, Volhynia",https://www.erepublik.com/en/main/region/Homelskaya,1.0,1771151305.0,Belarus,Ukraine,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870237,0.0,0.0,direct,0.3400000000000034,0.0,,47.37,0.0,,28.060000000000002,0.0,,43.88,0.0,,22.47,0.0,
709,Belarus,755,Hrodna,53.6666667,23.8333333,Hrodzienskaya,"Magnesium, Titanium, Wolfram","Brestskaya, Dainava, Vitsebskaya, Minskaya, Mazovia",https://www.erepublik.com/en/main/region/Hrodzienskaya,,,Belarus,,,,,,,,,,,,,,,,,,,,,,
710,Belarus,756,Minsk,53.9,27.5666667,Minskaya,,"Brestskaya, Homelskaya, Hrodzienskaya, Vitsebskaya, Mahilyowskaya",https://www.erepublik.com/en/main/region/Minskaya,,,Japan,,,,,,,,,,,,,,,,,,,,,,
711,Belarus,757,Mahilyow,53.9,30.3333333,Mahilyowskaya,"Grain, Fish, Fruits","Homelskaya, Minskaya, Vitsebskaya, Moscow and Central Russia",https://www.erepublik.com/en/main/region/Mahilyowskaya,5.0,1771153688.0,Sweden,Belarus,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870107,27.0,45.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,100.0,0.0,,53.55,0.0,
712,Belarus,758,Vitsebsk,55.1833333,30.1666667,Vitsebskaya,"Magnesium, Titanium, Wolfram","Hrodzienskaya, Minskaya, Mahilyowskaya, Latgale, Moscow and Central Russia, Dainava, Lithuanian Highland",https://www.erepublik.com/en/main/region/Vitsebskaya,,,Belarus,,,,,,,,,,,,,,,,,,,,,,
713,New Zealand,759,Auckland,-36.8484597,174.7633315,Auckland,,"New South Wales, Zona Central, Wellington, Mid Andes",https://www.erepublik.com/en/main/region/Auckland,3.0,1771150744.0,New Zealand,Peru,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870144,7.0,29.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,41.79,0.0,,48.18,0.0,
714,New Zealand,760,Wellington,-41.2864603,174.776236,Wellington,,"Auckland, Zona Sur, Canterbury",https://www.erepublik.com/en/main/region/Wellington,4.0,1771155429.0,New Zealand,Japan,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870137,15.0,39.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,
715,New Zealand,761,Canterbury,-43.7542275,171.1637245,Canterbury,"Grain, Cobalt","Wellington, Otago, Zona Sur, Tasmania, Victoria",https://www.erepublik.com/en/main/region/Canterbury,,,Japan,,,,,,,,,,,,,,,,,,,,,,
716,New Zealand,762,Otago,-44.8280041,169.6345253,Otago,"Deer, Saltpeter, Rubber, Limestone","Canterbury, Zona Austral, Tasmania",https://www.erepublik.com/en/main/region/Otago,3.0,1771154106.0,New Zealand,Poland,Finland,No Allies,https://www.erepublik.com/en/military/battlefield/870158,7.0,29.0,direct,38.23,0.0,,50.0,0.0,,50.0,0.0,,87.69,0.0,,33.78,0.0,
717,Saudi Arabia,764,Riyadh,24.7116667,46.7241667,Al Riyadh,,"Najran, Asir, Makkah, Al Madinah, Al Qasim, Ha'il, Northern Borders, Eastern Province",https://www.erepublik.com/en/main/region/Al-Riyadh,7.0,1771148824.0,Armenia,Japan,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870058,12.0,108.0,direct,100.0,0.0,,50.0,0.0,1771154284.0,0.0,0.0,1771154284.0,23.290000000000006,0.0,,33.730000000000004,0.0,1771154343.0
718,Saudi Arabia,765,Al Bahah,20.012991,41.4604489,Al Bahah,,"Asir, Makkah",https://www.erepublik.com/en/main/region/Al-Bahah,9.0,1771152124.0,Philippines,Saudi Arabia,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870043,51.0,93.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,28.459999999999994,0.0,,43.0,0.0,
719,Saudi Arabia,779,Arar,30.980829,41.025009,Northern Borders,,"Al Riyadh, Ha'il, Eastern Province, Al Jawf",https://www.erepublik.com/en/main/region/Northern-Borders,,,Cyprus,,,,,,,,,,,,,,,,,,,,,,
720,Saudi Arabia,780,Sakaka,29.970869,40.2050089,Al Jawf,"Grain, Limestone","Sinai, Northern Borders, Tabuk, Ha'il, Beersheba South District",https://www.erepublik.com/en/main/region/Al-Jawf,6.0,1771149844.0,Saudi Arabia,Israel,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870074,29.0,61.0,direct,35.44,0.0,,50.0,0.0,,50.0,0.0,,95.43,0.0,,55.26,0.0,
721,Saudi Arabia,781,Medina,24.460899,39.62019,Al Madinah,,"Red Sea Coast, Al Riyadh, Makkah, Al Qasim, Ha'il, Tabuk",https://www.erepublik.com/en/main/region/Al-Madinah,6.0,1771152844.0,Italy,Saudi Arabia,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870089,7.0,83.0,direct,50.0,0.0,,37.5,0.0,,32.14,0.0,,50.0,0.0,,44.35,0.0,
722,Saudi Arabia,782,Buraidah,26.3333333,43.9666667,Al Qasim,,"Al Riyadh, Al Madinah, Ha'il",https://www.erepublik.com/en/main/region/Al-Qasim,5.0,1771154706.0,Saudi Arabia,Armenia,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870111,8.0,64.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,,100.0,0.0,
723,Saudi Arabia,783,Ha'il,27.5166667,41.6833333,Ha'il,,"Al Riyadh, Northern Borders, Al Jawf, Al Madinah, Al Qasim, Tabuk",https://www.erepublik.com/en/main/region/Ha-il,6.0,1771154284.0,Montenegro,Saudi Arabia,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870088,6.0,84.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,0.0,0.0,,14.959999999999994,0.0,
724,Saudi Arabia,784,Abha,18.220221,42.5081599,Asir,,"Al Riyadh, Al Bahah, Jizan, Najran, Makkah",https://www.erepublik.com/en/main/region/Asir,3.0,1771153865.0,Saudi Arabia,United Kingdom,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870157,0.0,36.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,,100.0,0.0,
725,Saudi Arabia,785,Dammam,26.3926665,49.9777136,Eastern Province,,"Abu Dhabi, Al Riyadh, Northern Borders, Hormozgan, Najran",https://www.erepublik.com/en/main/region/Eastern-Province,6.0,1771154105.0,Saudi Arabia,Cyprus,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870091,13.0,78.0,direct,52.38,0.0,,52.38,0.0,,50.0,0.0,,37.91,0.0,,40.12,0.0,
726,Saudi Arabia,786,Tabuk,28.390409,36.5732,Tabuk,,"Sinai, Red Sea Coast, Al Jawf, Al Madinah, Ha'il",https://www.erepublik.com/en/main/region/Tabuk,6.0,1771154765.0,France,Saudi Arabia,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870094,12.0,78.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,,34.459999999999994,0.0,
727,Saudi Arabia,787,Najran,17.49173,44.13229,Najran,,"Al Riyadh, Asir, Eastern Province",https://www.erepublik.com/en/main/region/Najran,2.0,1771149727.0,Japan,Saudi Arabia,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870169,7.0,11.0,direct,57.89,0.0,,99.78,0.0,,80.0,0.0,,4.920000000000002,0.0,,64.26,0.0,
728,Saudi Arabia,788,Mecca,21.4166667,39.8166667,Makkah,,"Al Riyadh, Al Bahah, Al Madinah, Asir, Jizan",https://www.erepublik.com/en/main/region/Makkah,2.0,1771152544.0,Cyprus,Philippines,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870202,7.0,11.0,direct,50.0,0.0,,47.91,0.0,,50.0,0.0,,100.0,0.0,,100.0,0.0,
729,Saudi Arabia,789,Jizan,16.89192,42.549751,Jizan,Cobalt,"Asir, Makkah",https://www.erepublik.com/en/main/region/Jizan,,,United Kingdom,,,,,,,,,,,,,,,,,,,,,,
730,Egypt,778,Dahab,28.5091355,34.5136344,Sinai,,"Red Sea Coast, Lower Egypt, Southern Cyprus, Beersheba South District, Tabuk, Al Jawf",https://www.erepublik.com/en/main/region/Sinai,4.0,1771153512.0,Egypt,Cyprus,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870136,14.0,40.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,35.69,0.0,,47.52,0.0,
731,Egypt,777,Cairo,30.0444196,31.2357116,Lower Egypt,"Wood, Magnesium","Sinai, Western Desert, Middle Egypt, Red Sea Coast, Southern Cyprus, Mediterranean Coast of Turkey, Aegean Islands, Crete",https://www.erepublik.com/en/main/region/Lower-Egypt,,,Egypt,,,,,,,,,,,,,,,,,,,,,,
732,Egypt,776,Siwa,29.2031708,25.5195451,Western Desert,"Neodymium, Magnesium, Titanium","Lower Egypt, Upper Egypt, Middle Egypt",https://www.erepublik.com/en/main/region/Western-Desert,2.0,1771151165.0,Poland,Egypt,No Allies,Finland,https://www.erepublik.com/en/military/battlefield/870186,0.0,18.0,direct,27.430000000000007,0.0,,50.0,0.0,,50.0,0.0,,1.7199999999999989,0.0,,34.78,0.0,
733,Egypt,775,Amarna,27.65,30.966667,Middle Egypt,Wood,"Lower Egypt, Western Desert, Upper Egypt, Red Sea Coast",https://www.erepublik.com/en/main/region/Middle-Egypt,5.0,1771154406.0,Japan,Egypt,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870113,7.0,65.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,100.0,0.0,,46.42,0.0,
734,Egypt,774,Luxor,25.6872431,32.6396357,Upper Egypt,"Fish, Fruits, Deer","Western Desert, Middle Egypt, Red Sea Coast",https://www.erepublik.com/en/main/region/Upper-Egypt,,,Egypt,,,,,,,,,,,,,,,,,,,,,,
735,Egypt,773,Hurghada,27.2578957,33.8116067,Red Sea Coast,Rubber,"Sinai, Lower Egypt, Middle Egypt, Upper Egypt, Al Madinah, Tabuk",https://www.erepublik.com/en/main/region/Red-Sea-Coast,,,Egypt,,,,,,,,,,,,,,,,,,,,,,
736,United Arab Emirates,772,Abu Dhabi,24.4666667,54.3666667,Abu Dhabi,"Sand, Clay, Wood, Limestone","Eastern Province, Dubai, Sharjah",https://www.erepublik.com/en/main/region/Abu-Dhabi,9.0,1771151644.0,Latvia,United Arab Emirates,No Allies,Belgium,https://www.erepublik.com/en/military/battlefield/870038,30.0,114.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,37.43,0.0,,0.0,0.0,
737,United Arab Emirates,771,Dubai,25.271139,55.307485,Dubai,"Granite, Magnesium, Titanium, Wolfram","Abu Dhabi, Sharjah",https://www.erepublik.com/en/main/region/Dubai,,,United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,
738,United Arab Emirates,770,Sharjah,25.3575224,55.3918648,Sharjah,,"Abu Dhabi, Dubai, Ajman, Ras al-Khaimah, Umm al Quwain",https://www.erepublik.com/en/main/region/Sharjah,,,United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,
739,United Arab Emirates,769,Ajman,25.403023,55.491797,Ajman,"Iron, Cobalt",Sharjah,https://www.erepublik.com/en/main/region/Ajman,,,Estonia,,,,,,,,,,,,,,,,,,,,,,
740,United Arab Emirates,768,Ras al-Khaimah,25.8006926,55.9761994,Ras al-Khaimah,,"Sharjah, Umm al Quwain, Fujairah, Hormozgan",https://www.erepublik.com/en/main/region/Ras-al-Khaimah,,,United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,
741,United Arab Emirates,767,Falaj Al Moalla,25.3576093,55.863496,Umm al Quwain,,"Ras al-Khaimah, Sharjah, Hormozgan",https://www.erepublik.com/en/main/region/Umm-al-Quwain,4.0,1771151045.0,Israel,United Arab Emirates,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870120,15.0,39.0,direct,6.939999999999998,0.0,,24.659999999999997,0.0,,31.25,0.0,,2.8900000000000006,0.0,,62.28,0.0,
742,United Arab Emirates,766,Fujairah,25.1173883,56.3525677,Fujairah,,"Ras al-Khaimah, Hormozgan",https://www.erepublik.com/en/main/region/Fujairah,,,Netherlands,,,,,,,,,,,,,,,,,,,,,,
743,Serbia,790,Pristina,42.67272,21.16688,Kosovo,,"Raska, North Montenegrin Mountains, Tirana, Western Macedonia, Povardarie, Southern Serbia",https://www.erepublik.com/en/main/region/Kosovo,,,Serbia,,,,,,,,,,,,,,,,,,,,,,
744,Albania,793,Tirana,41.326053,19.816007,Tirana,,"Kosovo, Albanian Coast, Southeastern Albania, Central Montenegro, North Montenegrin Mountains, Western Macedonia",https://www.erepublik.com/en/main/region/Tirana,1.0,1771153881.0,Saudi Arabia,Georgia,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870254,0.0,0.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,100.0,0.0,,100.0,0.0,
745,Albania,791,Durres,41.32306,19.44139,Albanian Coast,,"Apulia, Epirus, Central Montenegro, Montenegrin Coast, Southeastern Albania, Tirana, Ionian Islands",https://www.erepublik.com/en/main/region/Albanian-Coast,14.0,1771149784.0,Croatia,Montenegro,No Allies,North Korea,https://www.erepublik.com/en/military/battlefield/869920,115.0,119.0,direct,19.879999999999995,0.0,,50.0,0.0,,15.159999999999997,0.0,,25.42,0.0,,6.420000000000002,0.0,
746,Albania,792,Berat,40.70583,19.95222,Southeastern Albania,,"Albanian Coast, Tirana, Western Macedonia, Macedonia, Epirus",https://www.erepublik.com/en/main/region/Southeastern-Albania,1.0,1771153462.0,North Macedonia,Albania,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870250,0.0,0.0,resistance,40.12,0.0,,50.0,0.0,,40.12,0.0,,0.0,0.0,,32.69,0.0,
747,Georgia,798,Sokhumi,43.003333,41.015278,Abkhazia,"Sand, Magnesium","West Georgia, North Caucasus, Black Sea Coast of Turkey, Taurida",https://www.erepublik.com/en/main/region/Abkhazia,1.0,1771153822.0,Philippines,Georgia,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870253,0.0,0.0,direct,100.0,0.0,,50.0,0.0,,50.0,0.0,,100.0,0.0,,100.0,0.0,
748,Georgia,797,Kutaisi,42.25,42.7,West Georgia,"Fish, Fruits","Abkhazia, Inner Kartli, Lower Kartli, North Caucasus, Black Sea Coast of Turkey, Eastern Anatolia",https://www.erepublik.com/en/main/region/West-Georgia,,,Georgia,,,,,,,,,,,,,,,,,,,,,,
749,Georgia,796,Akhaltsikhe,41.638889,42.986111,Lower Kartli,,"West Georgia, Inner Kartli, Kakheti, Eastern Anatolia, Northern Armenia",https://www.erepublik.com/en/main/region/Lower-Kartli,6.0,1771151225.0,Cyprus,Georgia,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870077,12.0,78.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,49.49,0.0,,66.11,0.0,
750,Georgia,795,Tbilisi,41.716667,44.783333,Inner Kartli,,"West Georgia, Lower Kartli, Kakheti, North Caucasus",https://www.erepublik.com/en/main/region/Inner-Kartli,11.0,1771150625.0,Georgia,United Arab Emirates,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/869996,64.0,116.0,direct,0.37999999999999545,0.0,,50.0,0.0,,50.0,0.0,,88.74,0.0,,40.86,0.0,
751,Georgia,794,Telavi,41.916667,45.483333,Kakheti,,"Inner Kartli, Lower Kartli, North Caucasus",https://www.erepublik.com/en/main/region/Kakheti,,,United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,
752,Armenia,799,Gyumri,40.789444,43.8475,Northern Armenia,,"Eastern Anatolia, Lower Kartli, Central Armenia, Gegharkunik",https://www.erepublik.com/en/main/region/Northern-Armenia,,,Armenia,,,,,,,,,,,,,,,,,,,,,,
753,Armenia,800,Yerevan,40.183333,44.516667,Central Armenia,"Fruits, Magnesium","Northern Armenia, Eastern Anatolia, Syunik, Gegharkunik",https://www.erepublik.com/en/main/region/Central-Armenia,11.0,1771154644.0,Armenia,Turkey,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870014,64.0,116.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,96.73,0.0,,50.0,0.0,
754,Armenia,801,Kapan,39.201111,46.415,Syunik,"Fish, Iron, Titanium, Wolfram","Central Armenia, Northwestern Iran, Gegharkunik",https://www.erepublik.com/en/main/region/Syunik,3.0,1771151465.0,Armenia,Australia,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870145,5.0,31.0,direct,50.0,0.0,,50.0,0.0,,0.0,0.0,,72.77,0.0,,48.09,0.0,
755,Armenia,802,Gavar,40.358889,45.126667,Gegharkunik,Wood,"Northern Armenia, Central Armenia, Syunik",https://www.erepublik.com/en/main/region/Gegharkunik,,,Australia,,,,,,,,,,,,,,,,,,,,,,
756,Nigeria,803,Kano,12.0,8.516667,North West States,,"North East States, North Central States",https://www.erepublik.com/en/main/region/North-West-States,4.0,1771150265.0,Nigeria,France,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870118,3.0,51.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,0.0,0.0,,72.78,0.0,
757,Nigeria,808,Maiduguri,11.833333,13.15,North East States,,"North West States, North Central States, South South States",https://www.erepublik.com/en/main/region/North-East-States,4.0,1771153085.0,France,Pakistan,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870133,8.0,46.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,,66.22,0.0,
758,Nigeria,804,Abuja,9.066667,7.483333,North Central States,Iron,"North West States, North East States, South West States, South East States, South South States",https://www.erepublik.com/en/main/region/North-Central-States,1.0,1771153102.0,Pakistan,Nigeria,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870245,0.0,0.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,100.0,0.0,,25.379999999999995,0.0,
759,Nigeria,805,Lagos,6.453056,3.395833,South West States,"Sand, Clay, Wood","North Central States, South South States, Northeast of Brazil, Charrua",https://www.erepublik.com/en/main/region/South-West-States,1.0,1771154062.0,Nigeria,Brazil,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870256,0.0,0.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,39.0,0.0,,42.45,0.0,
760,Nigeria,806,Port Harcourt,4.75,7.0,South South States,"Fish, Fruits, Cattle","North Central States, South West States, South East States, Northern Cape, Pampas, North East States",https://www.erepublik.com/en/main/region/South-South-States,2.0,1771151288.0,Nigeria,New Zealand,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870190,0.0,18.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,43.62,0.0,,43.08,0.0,
761,Nigeria,807,Awka,6.206944,7.067778,South East States,,"North Central States, South South States",https://www.erepublik.com/en/main/region/South-East-States,,,New Zealand,,,,,,,,,,,,,,,,,,,,,,
762,Cuba,809,Havana,23.133333,-82.383333,Western Cuba,"Grain, Deer, Saltpeter","Las Villas, Florida, Southeast of Mexico",https://www.erepublik.com/en/main/region/Western-Cuba,,,Cuba,,,,,,,,,,,,,,,,,,,,,,
763,Cuba,810,Santa Clara,22.406919,-79.964939,Las Villas,"Iron, Sand, Wood, Limestone","Western Cuba, Oriente, Southeast of Mexico, Florida",https://www.erepublik.com/en/main/region/Las-Villas,,,Ireland,,,,,,,,,,,,,,,,,,,,,,
764,Cuba,811,Santiago de Cuba,20.019833,-75.813917,Oriente,"Oil, Clay","Las Villas, Azores, Central Western Venezuela, Canary Islands",https://www.erepublik.com/en/main/region/Oriente,1.0,1771148845.0,Cuba,Ireland,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870215,0.0,11.0,direct,50.0,0.0,1771154284.0,100.0,0.0,,50.0,0.0,1771154284.0,42.05,0.0,,17.069999999999993,0.0,1771154284.0
